3883.0,-99.0,0.79,1.86,120.0,B   ,1.0,1.0,21.0
1867.0,-99.0,21.82,1.26,146.0,HVHZ,1.0,1.0,41.0
1867.0,-99.0,21.82,1.26,146.0,HVHZ,1.0,1.0,41.0
2177.0,-99.0,0.42,1.52,120.0,B   ,1.0,1.0,29.0
2532.0,-99.0,6.86,0.81,140.0,HVHZ,1.0,1.0,24.0
1650.0,-99.0,7.5,0.57,130.0,B   ,1.0,1.0,45.0
1650.0,-99.0,7.5,0.57,130.0,B   ,1.0,1.0,45.0
1957.0,-99.0,5.6,0.94,140.0,HVHZ,1.0,1.0,54.0
1957.0,-99.0,5.6,0.94,140.0,HVHZ,1.0,1.0,54.0
2837.0,-99.0,1.32,1.41,140.0,B   ,1.0,1.0,32.0
1928.0,-99.0,21.1,0.97,146.0,HVHZ,1.0,1.0,36.0
2411.0,-99.0,0.41,0.71,120.0,B   ,1.0,1.0,31.0
1663.0,-99.0,22.19,1.15,146.0,HVHZ,1.0,1.0,48.0
1561.0,-99.0,3.26,0.54,140.0,HVHZ,1.0,1.0,18.0
1561.0,-99.0,3.26,0.54,140.0,HVHZ,1.0,1.0,18.0
3338.0,-99.0,0.54,1.35,120.0,B   ,1.0,1.0,46.0
2144.0,-99.0,0.4,2.71,120.0,B   ,1.0,1.0,48.0
2553.0,-99.0,36.63,0.54,146.0,HVHZ,2.0,1.0,45.0
2172.0,-99.0,0.98,1.12,120.0,B   ,1.0,1.0,38.0
1969.0,-99.0,8.97,1.15,130.0,B   ,1.0,1.0,35.0
1969.0,-99.0,8.97,1.15,130.0,B   ,1.0,1.0,35.0
940.0,-99.0,6.28,0.45,140.0,HVHZ,1.0,1.0,50.0
940.0,-99.0,6.28,0.45,140.0,HVHZ,1.0,1.0,50.0
940.0,-99.0,6.28,0.45,140.0,HVHZ,1.0,1.0,50.0
940.0,-99.0,6.28,0.45,140.0,HVHZ,1.0,1.0,50.0
1914.0,-99.0,0.27,1.96,123.0,B   ,1.0,1.0,30.0
2007.0,-99.0,15.07,0.22,146.0,HVHZ,2.0,1.0,37.0
2167.0,-99.0,0.9,1.6,120.0,B   ,1.0,1.0,48.0
1376.0,-99.0,7.02,0.89,140.0,HVHZ,1.0,1.0,50.0
1376.0,-99.0,7.02,0.89,140.0,HVHZ,1.0,1.0,50.0
1647.0,-99.0,7.99,1.25,140.0,HVHZ,1.0,1.0,45.0
1647.0,-99.0,7.99,1.25,140.0,HVHZ,1.0,1.0,45.0
1462.0,-99.0,6.67,0.65,140.0,HVHZ,1.0,1.0,43.0
1626.0,-99.0,3.49,0.64,140.0,HVHZ,1.0,1.0,24.0
2255.0,-99.0,18.41,0.99,146.0,HVHZ,2.0,1.0,49.0
1844.0,-99.0,24.79,1.08,146.0,HVHZ,1.0,1.0,35.0
1844.0,-99.0,24.79,1.08,146.0,HVHZ,1.0,1.0,35.0
3146.0,1108.8,23.21,0.86,120.0,C   ,1.0,1.0,46.0
3146.0,1108.8,23.21,0.86,120.0,C   ,1.0,1.0,46.0
1967.0,-99.0,0.74,0.92,120.0,B   ,1.0,1.0,49.0
1680.0,-99.0,17.07,0.51,146.0,HVHZ,1.0,1.0,47.0
1244.0,-99.0,10.14,0.38,146.0,HVHZ,1.0,1.0,18.0
1684.0,-99.0,28.88,0.3,146.0,HVHZ,1.0,1.0,47.0
2945.0,-99.0,5.11,0.83,120.0,B   ,2.0,2.0,70.0
2945.0,-99.0,5.11,0.83,120.0,B   ,2.0,2.0,70.0
2945.0,-99.0,5.11,0.83,120.0,B   ,2.0,2.0,70.0
2945.0,-99.0,5.11,0.83,120.0,B   ,2.0,2.0,70.0
1634.0,-99.0,0.43,0.49,120.0,B   ,1.0,1.0,44.0
1854.0,5174.4,0.57,1.23,123.0,B   ,1.0,1.0,38.0
1070.0,-99.0,6.87,0.32,140.0,B   ,1.0,1.0,37.0
2163.0,-99.0,0.12,1.07,120.0,B   ,1.0,1.0,49.0
